rainfall_mm,avg_temp_c,soil_ph,nitrogen_ppm,ndvi_index,Actual_Yield_kg_ha,Predicted_Yield_kg_ha,Error
919.9711446222121,37.75992667880864,6.765665148738007,78.21135919754482,0.5028506456197568,2485.6802666895624,2845.6196745009406,-359.93940781137826
740.1708035753868,34.29555196298752,6.427352520394413,138.8398764552378,0.32976354500968963,3337.60239187086,3432.9271974782378,-95.32480560737758
622.8722712255669,25.820688118079374,5.6358300870572595,88.50529002073715,0.7700323319975031,4647.247039974865,4486.864523466471,160.38251650839447
465.0790245135198,32.121783799848515,5.885362607946218,131.49674240185553,0.4444023088542919,3282.938917681855,3265.2878622400244,17.651055441830522
689.9151192933065,26.08881510790097,5.61227824748904,34.23725188898963,0.5481099181739755,3997.4307864418097,4412.761470819461,-415.33068437765087
811.1915913278486,30.558952337158534,6.5127567363189165,57.66505960669646,0.600034955514652,4357.271709343781,4523.876049719119,-166.60434037533742
577.5777295463596,30.17039587146229,5.96533974438337,47.765676365221765,0.794398591127987,4084.4518042390005,4221.541442870093,-137.08963863109284
1192.0430800834106,34.35606381146938,7.004808577537829,80.9366076750535,0.8299641608557344,4899.171735767597,4782.946394390468,116.22534137712864
793.6930344636305,30.927692649598054,6.394535210283872,108.99697422032507,0.8859366139937426,4884.854581337344,4851.040916140305,33.81366519703897
693.0894746349534,37.479048412976624,5.630644698215059,59.89473885784544,0.7956388107289714,2516.624257342663,2477.5324889575186,39.091768385144405
886.0358815211507,20.66613742487887,5.99524408189935,43.87905667513242,0.7027624951374796,4877.389888841397,4959.298375650279,-81.90848680888212
621.5021185177629,31.913105417288815,6.175983215961314,121.41450217952418,0.825293190237538,4320.106732972521,4187.518381317394,132.58835165512664
416.46759543664194,23.981769952752842,5.584034000458207,85.86303980928271,0.3208036225356398,3715.407088570143,3615.8769466487643,99.5301419213788
854.6468826683773,22.719042052056203,6.851746191612276,39.36353612664604,0.6681827417936304,4782.807643415596,5002.992957008642,-220.18531359304598
1042.2827588784091,23.70237071951999,7.815485171079455,62.09829312020187,0.4705105774270373,5427.041584041806,5222.089173450964,204.9524105908422
1015.9948424788887,23.014686480663254,6.047672022754645,97.79816089425147,0.386081674210812,5280.321523964153,5125.024257411718,155.29726655243485
878.3199830488682,37.96281398960008,7.624938428701655,98.81072761694685,0.7677100208544381,2824.303593747555,3177.013432396307,-352.7098386487519
582.9142444027702,30.211619953320266,7.61480359919433,37.630630830052496,0.42839680721898815,3648.780372430684,3753.0372563360097,-104.2568839053256
528.6464411339989,37.9482410028388,7.776925404109788,93.26561060185095,0.3342161484021716,1616.0806492238928,1942.1200241557099,-326.03937493181706
496.50869688048067,21.24962916942968,5.500336732511213,46.24517603882999,0.7507673546242601,3971.4036243347487,4097.609857023813,-126.20623268906411
806.088302947564,27.175934499901636,5.524809552819589,113.02928622019391,0.5064549707096653,4730.0616930025235,4713.312014261287,16.749678741236494
884.6198554855098,36.549055517859514,6.039351697941135,26.029161178757857,0.5765390029239492,2753.698513988128,3042.4529785510786,-288.7544645629505
524.19219674457,20.77712724434621,6.79174596306567,69.58070206492634,0.5135746640823844,3977.745695062237,3977.911831231282,-0.16613616904533046
1017.7958154373259,25.33354616820782,7.3918787642215875,104.79558438544515,0.4945976264109108,5396.750508612596,5286.182258091375,110.56825052122076
937.3605475246853,24.618130106624548,7.034010285593646,61.117417582702586,0.4699706420955464,4893.884860085002,4860.125575968643,33.759284116359595
1004.4409108344389,33.648292562673646,7.765358136914416,21.086499389644516,0.3302500641613255,3829.4882630964044,4139.798818059514,-310.31055496310955
550.4969277790091,21.317526627831985,6.466351267057569,125.94977798224666,0.7777461656738324,4630.146013110345,4563.5717847295755,66.57422838076945
511.0617381195281,32.463850723838654,7.556336985960492,134.17337907957102,0.6450363440752889,3800.8564812910963,3608.2926669163157,192.56381437478058
641.1022993313137,33.20505885010524,6.063453170016914,118.08894167673313,0.3663621593238965,3229.936624600296,3363.3314189069283,-133.39479430663232
1058.0804485277267,30.215735268708045,6.017481446096067,66.72859267746503,0.6395103361879481,4988.417665442984,5249.152182518404,-260.7345170754197
872.6666084552086,21.414412948790375,5.990244281845983,44.4167290997115,0.7818071289157924,5153.974449502237,5120.803053730131,33.171395772105825
869.4728944167033,24.73602625839517,6.4245331399679415,119.30636627288564,0.5852854291396403,5240.941943835169,5199.475435643717,41.466508191451794
752.121994991681,25.675226080950985,6.127416653350745,82.2441193256714,0.6466842301506508,5026.723644718807,4719.700711791291,307.0229329275162
521.5221548098355,32.916759781847176,7.2848815812664744,43.57030590464208,0.7375858802863238,3521.6508293830143,3562.642081963624,-40.99125258060985
658.3651783529967,34.431105495256254,7.042666290294504,28.245641326875315,0.6780558761169981,3199.4545903487133,3244.7683890565027,-45.313798707789374
1092.4057007151841,32.50911960024431,6.78965475678082,67.05122922854872,0.678825586586026,5087.449426125624,4834.681614069275,252.7678120563487
512.7393799798101,24.29798862382944,6.003409455339936,21.813282105737002,0.37557311782761493,3556.514327711843,3618.0865451797513,-61.572217467908104
801.2130357497597,21.88874321152715,7.00162766637089,118.56660354808331,0.6490419884527121,5017.616820388849,5146.099280853526,-128.48246046467648
1041.7575846032319,21.988534036365103,6.146552087220097,135.8018443345366,0.8874909330603695,6097.860679269541,5893.018107700439,204.8425715691019
525.1496341368688,21.46933967655061,6.554570446347078,116.53935709181869,0.543253695083493,4231.057464940781,4030.6861419939187,200.37132294686216
816.2461607230346,20.781425591386746,6.517766222814069,56.29034135342437,0.7013259186244112,4811.78349090673,4858.861496340627,-47.07800543389749
1160.189883056642,21.026984980722577,6.225113829906093,83.59287043162794,0.7894472283756726,5938.979654519471,5782.4378485480975,156.54180597137383
679.0946132343963,21.046948319098565,5.50338406428867,138.8130615304239,0.6077248453831607,4538.917843018745,4533.229722650326,5.688120368418822
667.9244917256689,24.341626236791747,6.362980521235526,102.92669752871141,0.6053364420419282,4672.239716371566,4520.733239604909,151.50647676665722
889.3765969874818,34.21457312856462,5.503912762978683,82.16096796855498,0.8895127633536233,4345.983159765757,4201.736895771561,144.24626399419594
903.1542774239072,37.449421802035175,7.791588089603018,23.73789113520693,0.6443195098062579,2741.570097988733,2829.4615545550064,-87.89145656627352
846.723399788644,31.12125032362185,7.916043464666018,100.97435626008927,0.6470158578699241,4709.195055801835,4767.357561326795,-58.16250552495967
1175.9315182516825,26.32920837031342,6.248488970929203,52.22746009443711,0.8343950732771055,6015.706806955912,5835.4633257135165,180.24348124239532
919.7063192377717,31.781201857060434,7.681884598915319,106.24875414242364,0.7135862472616142,4920.703338431142,4896.575906399219,24.12743203192258
720.6811334109119,31.050804525681112,5.992314261133571,75.6778037800265,0.8431793994063093,4501.319164608665,4362.568381990244,138.750782618421
458.2104050913548,25.542738948641436,6.463779761842305,47.46505549801988,0.5099627121424284,3842.542194447994,3957.377281543086,-114.83508709509215
426.8259477886235,22.700875964491715,5.835687127255689,79.13835014393895,0.6230369875721746,4046.432626215428,3885.217540738295,161.21508547713302
1109.7701940610614,37.84103527046558,7.555257901500564,89.95112681651158,0.8096678437354414,3765.991939070488,3560.0537586889814,205.93818038150675
685.4026613548715,27.51980207901201,6.648099693992395,94.83785339483194,0.451815804552152,4466.445438937962,4310.411421517634,156.03401742032747
677.076795492769,20.755122021769452,7.322153605674867,76.003174506129,0.7147479982715936,4687.255446962351,4624.074771119138,63.180675843213066
1064.4955262301833,21.0400500979346,7.1161468540948265,60.796623655189784,0.6576300694565702,5449.552475837283,5387.841808005329,61.7106678319542
1085.1918729506579,30.41615735430308,7.783217368940592,70.98210114417043,0.659137795930656,5347.403942011947,5503.613618956876,-156.20967694492902
414.71254123797337,24.856772962307858,7.451579293563893,70.06321022774918,0.8457290838072831,4313.308429930118,4155.0551423133575,158.25328761676064
1148.9238193286246,23.60944508060606,6.793615879387604,103.04883764292427,0.8986496334061205,6046.200740626313,5999.501375777833,46.69936484847949
757.9298934587637,24.223557473398163,7.165963533945516,78.3356582257909,0.8714320514392349,5461.603972262011,5124.402062715153,337.2019095468577
495.80970545540094,21.6042397780883,5.62046503098324,111.26907709463387,0.7230245438121556,4347.958317221351,4189.63300386972,158.32531335163094
1101.3228821266762,24.105435895080785,5.6807911881448465,37.289454321583946,0.5751111373122093,5327.0741743814915,5470.600489681537,-143.5263153000451
990.4268931410963,34.14172912544417,7.517677259666757,24.727020043138328,0.7496216619869742,4145.477384826487,4495.926174999555,-350.4487901730681
432.62011324381115,20.114945690903003,7.190443905188586,111.73288736906052,0.48895106675333744,3793.7906255026624,3811.247561481435,-17.456935978772435
1158.7626455697255,30.674798015362114,7.621063447726312,61.496731809250996,0.5232493529777376,5240.250083381967,5221.050583125383,19.199500256583633
445.1003973207417,34.45446616098794,5.522158212783673,136.13137583234743,0.6432737782333238,2955.4744134107536,2912.6297539308607,42.844659479892925
718.5349548727547,33.94340805148018,6.055189676733302,59.38153793571344,0.5359924022311132,3347.453921740674,3601.03913612401,-253.58521438333582
796.3930529649588,21.450827247628244,7.917588188140366,131.64781042031905,0.39188670005037374,4773.717066205165,4708.275039053712,65.44202715145275
873.0203485959435,25.318005994593562,6.747239161339855,63.10504963792284,0.8455212817238924,5374.972978532669,5244.280508580547,130.69246995212234
983.6849426704513,31.04140500579274,5.763684249891576,68.97820290400378,0.37858424579650446,4576.471471527597,4601.8787960510535,-25.407324523456737
894.5744506530089,28.799238444624564,7.960032908026161,110.80762004822816,0.5850539237200609,5276.981671211811,5162.417155136683,114.56451607512827
606.3533021721245,21.845175103832226,7.132906976328208,81.80067916516677,0.3799259544819772,3946.238251077728,4167.004548113726,-220.76629703599792
797.0929977609891,35.70914450872283,7.259249449072628,26.068772458907464,0.30056604916057866,2774.683255488503,3129.5674789969244,-354.8842235084212
1015.1899321444084,27.443883827456325,7.344673796403825,47.90071906493974,0.6330802720519131,5331.066522775955,5304.862670750683,26.20385202527177
501.6484101215078,34.41056058396349,5.513764497901052,136.16789744609108,0.5377875752989323,3061.704120224132,2972.0423776341113,89.66174259002082
1064.1758916535932,34.40127743658487,7.427807039629716,101.29256854739533,0.6658876569288703,4341.774101126401,4442.310925495242,-100.53682436884174
839.6231058589884,37.372136535848824,7.7502079575412015,94.3431440043564,0.5358882776964091,2807.47365822154,2913.1893005165707,-105.71564229503065
729.4727313178148,28.276407627847764,6.429348237265826,94.72274491397569,0.7512685996181849,5098.293729940012,4797.119437802338,301.17429213767355
892.0057813593357,24.84188127983176,7.4346991393253905,44.51796600787644,0.3690877070371207,4657.56482611445,4748.18259594521,-90.61776983076015
419.45277314516306,28.51777832044803,5.963325448821786,135.18353632561463,0.7599163897329764,4186.397347837605,4070.101945444672,116.29540239293283
896.2476410827717,36.200416221164204,6.751560670176044,75.15008686563476,0.8981696504470018,3611.608057600208,3573.965907247011,37.642150353197394
663.0012882300066,28.94180345946505,6.623374355099105,123.17536097739747,0.7595151863308452,4900.709481549037,4697.535431235525,203.17405031351245
1157.798861907087,23.188696210052946,6.255833123378734,97.94107156489368,0.886932401115935,6124.64724230538,5968.014631070432,156.63261123494794
545.5425043962168,22.96666668312987,7.396940634393313,101.09875101248883,0.3891040689862085,4039.702478343009,3845.1847501394454,194.51772820356337
965.7909074507189,37.21702516939064,7.4814877907209585,55.5629136215946,0.3743076160234905,2758.0357136989173,2910.167619285307,-152.13190558638962
432.6948930131831,36.09543574395413,5.8345709074992325,99.40007115550269,0.46149694259497753,2186.237695851844,2171.194438953589,15.043256898255095
876.308013856035,31.62459462779371,6.396446153812183,28.214054307922012,0.36520952362481524,3864.8895960082373,4248.655131730437,-383.7655357221993
992.6148942033635,21.30404398030206,7.078268882729972,28.285508757751966,0.5652200525586741,4718.406830212265,5146.277901191036,-427.87107097877106
473.2656586613073,31.82519281280851,7.663239397272282,73.0528441615664,0.8384383909929518,3970.342444434419,3832.8674251646667,137.47501926975247
1091.7779010040426,29.70490298015458,7.994552139204945,72.76885838094903,0.40847109033742773,5269.1309978717845,5109.737971707526,159.39302616425812
1137.4993880184934,26.312812678130783,7.172555843322771,136.22447980398707,0.3097202384036803,5569.149276961946,5439.03108568218,130.1181912797665
1045.95212413125,35.99746543764159,7.5090088386038385,52.49675936443671,0.4760120528646059,3430.351370420546,3724.4100924222894,-294.05872200174326
589.7992699974401,23.973853030197688,6.2618777384653335,34.1061560180264,0.7920405012333898,4436.39803531922,4482.690523154563,-46.29248783534331
1028.140769114411,28.535855899834345,6.150394477405128,64.87052564153763,0.7946102683496097,5337.281902693486,5621.079464824535,-283.79756213104883
404.4176936988819,20.757677413454513,6.012203185376782,57.548887305637784,0.6565450963851583,3629.1674347664703,3915.335238456429,-286.1678036899589
607.0239852800136,35.94759946825137,7.650349233373587,108.54619818015274,0.5467142855216947,2841.41002675213,2671.698871054602,169.71115569752783
1173.3238552349358,20.585471230842536,7.5784337859642745,69.43497140409224,0.37226840399793926,5277.093567460852,5403.589091483837,-126.49552402298559
544.9864529325281,22.18492890960372,7.457996033246565,120.14861483067531,0.3328396241549915,3972.9587597713485,3743.5785062558966,229.38025351545184
670.3961254812286,32.64436946979387,6.404632733012846,42.01306356841214,0.740619405895331,3908.647795579837,3927.5866000848537,-18.938804505016833
717.7468236947639,23.67264142332018,7.136626717164886,71.41494846185546,0.44448228964390396,4500.550137710037,4335.0657551372515,165.48438257278576
841.6377446815842,28.074991357181766,6.060733708212613,135.88966517836968,0.3997376172309952,4877.3592316786435,4752.298846559518,125.06038511912539
1187.8729591698675,31.88544895462409,6.1183507895477085,103.04135071359856,0.4012860034707385,4938.512106616766,4843.622595038243,94.88951157852262
412.36529322309394,33.69843183697398,7.639240234593848,104.25753154181953,0.5473678366989994,3180.101165373858,3099.0889374818707,81.0122278919871
666.7993373529154,31.0702334246996,7.085909222179218,116.68574308018614,0.5262323586010194,4037.8037317438166,3955.820635523071,81.98309622074567
971.6767381600499,22.871804242037392,7.285081611167141,27.975599093152653,0.8615623489491357,5519.130173100806,5525.585365919599,-6.455192818792966
661.9978817423317,31.224542384049677,7.11037305368979,75.95592955277826,0.37901214206172423,3834.303856177352,3824.802052551406,9.50180362594574
590.1100351939198,35.693183499414175,6.625877447263532,118.96918848164091,0.8745789877635528,3127.905732910928,3063.0003405576153,64.90539235331244
441.14065078740026,27.733822629300832,5.528544958635184,85.98422753314463,0.423588021526177,3741.6219025058203,3808.2016769698034,-66.57977446398309
493.6536131420847,35.6225293013604,7.721009180771703,90.43238078706885,0.7785084271778915,2834.1308199764835,2897.7888991052205,-63.65807912873697
843.3424020126347,26.016289736529096,7.003884698249561,127.75575762173463,0.5602165987922281,5252.058598207417,5109.533111211072,142.52548699634553
996.8359034123387,21.918674545543833,7.0585148953986,96.3128392192053,0.8979157852791715,5833.9600437758045,5746.488328973626,87.47171480217821
616.6658010096594,34.66685204743722,6.363057857004231,75.70862236870698,0.7700817360295606,3328.0126435183506,3099.3691376694774,228.64350584887325
864.9905771380897,22.43299320478681,6.279659644792208,100.14414880409761,0.6046547029131413,4790.332413216229,5202.7066309685315,-412.3742177523027
710.9418317515856,35.7261880553541,5.655682764704714,55.674894836880036,0.4764404773060667,2643.204530084091,3056.1766946214375,-412.97216453734654
1039.9328682985515,22.881289429182313,5.672518981532041,126.34181265552141,0.36591786824446976,5248.9942395836,5279.756200722526,-30.76196113892638
779.1693122102979,30.410964506115363,7.438365376007839,97.36942982921823,0.6871311455067983,4693.653888139125,4831.04367170705,-137.3897835679245
1101.4125094093997,28.568326328637795,6.1047332352822234,72.0612707426293,0.3584201362747327,5072.916638414994,5122.3616785769145,-49.44504016192059
798.7537591432458,32.757404559373576,6.644249012898235,139.94692439005263,0.401315078022237,4007.1488450833626,3926.4832417923635,80.66560329099912
469.53623046993897,20.65088684944572,6.022206810012909,112.33386728984566,0.3321808749124985,3574.080795912383,3600.2380546681507,-26.157258755767543
847.7122650465743,36.872985196948136,6.950222086673636,62.587722018386486,0.681387193171568,3098.4464788946493,3206.714843037908,-108.26836414325862
549.2536192410446,22.09459516193857,7.346493645330827,22.996599454045953,0.7026077883197459,4186.914812321113,4338.3630010305005,-151.44818870938798
898.3123806552003,31.45574449178546,5.770064385326728,65.05627141598004,0.5596628906050913,4197.766192591636,4622.273812004557,-424.5076194129206
549.6349988460187,33.76657641625392,6.510724368137173,22.298658266150348,0.8854672911293597,3305.617583948044,3367.2277201318934,-61.61013618384959
1068.7840964097645,28.141729121329405,7.982042097497676,46.120087949664324,0.8825641497627712,5787.187041979899,5721.724336731949,65.46270524795
751.1771365645088,21.442067234924153,6.768529846794522,106.72853026865656,0.4662415498280398,4576.771814585795,4455.245058932709,121.52675565308618
914.6305747538826,23.791919402102,6.555085650319097,52.63352473021385,0.6626155918288628,5263.8916862878505,5104.564583513334,159.3271027745168
818.478275336119,27.840499666632795,7.485526656373514,68.22646398688761,0.6453560571840493,4856.345729019879,4943.113972763955,-86.76824374407533
631.8011623310144,34.684996249831116,5.851778820121896,96.52258962751226,0.6383517400533743,3230.3030571369864,3045.479696091581,184.82336104540536
1055.28185413936,33.131148115743144,7.656601177872947,124.48261465489271,0.7618479737142523,4880.576218450357,4868.141070378478,12.435148071879667
436.3571042731663,27.131108448966597,6.708518589932867,62.5909593052412,0.31511945689264176,3492.741386334441,3630.7069792435477,-137.96559290910682
836.4934314527479,31.36808396166537,6.715001234494007,51.687438163246256,0.614040822553205,4188.170050282404,4413.942766090761,-225.77271580835713
535.594197348874,32.34017517012148,7.697447250705668,60.46478906789025,0.3971538039793282,3293.9285815025432,3166.9995151043004,126.92906639824287
477.7411950166148,30.47548523445918,6.586489902146779,127.48097331425345,0.5404225001006799,3683.094904149663,3826.837724425512,-143.74282027584923
861.0306881334506,26.358525353037155,7.859253982050552,118.24882753808609,0.8456577022115259,5855.548946175492,5428.01806895987,427.53087721562224
718.2844792365934,27.253643217772904,5.6452298802008745,65.5701827503181,0.8768499717852298,4938.119785141693,4970.8920661571065,-32.77228101541368
770.9587239519858,30.8620746808648,6.778188655501878,99.08544921586788,0.7410151117138941,4779.401800957129,4653.717518448177,125.68428250895249
538.6988762358038,26.85121928257844,7.112081510055784,48.497426810270895,0.517789704242323,4179.177283095876,4022.074564913835,157.10271818204137
418.61754858866067,29.266712370734425,7.472462899801983,42.52668868307025,0.8034879648424516,3912.951829645279,3954.7880305054655,-41.836200860186636
731.8556018701322,25.12771223531461,6.026762409668008,136.7692157494758,0.7499159587729614,5194.23057981447,4893.341863598373,300.88871621609724
731.699298981619,24.33246881298509,6.392802898251257,98.76915242007883,0.5353306760601241,4666.9951520632485,4572.920000684581,94.07515137866721
962.4151671161422,28.912637486251537,7.328741225850906,108.55008720248304,0.49411824749129496,5107.52204331616,5094.344239344621,13.177803971539106
913.9354225650525,35.72161828546989,5.801396041009226,29.236600325704888,0.6630537111243231,3348.807501416247,3637.60466098922,-288.7971595729732
708.8821102406193,22.368218332290677,5.609347680772369,96.36491378400493,0.699913186015821,4825.58395327671,4762.857195657357,62.72675761935352
921.1363106814914,34.12814558800642,6.2413997805148265,30.09531947112594,0.8090830646437588,4149.558427521671,4437.153459333338,-287.59503181166747
899.3903967311937,22.467974703121982,7.089886767909321,126.15042658755365,0.7814410706707946,5620.572136822753,5368.753278028012,251.81885879474157
1099.1120620500124,25.907469564967606,6.423201925538852,39.56229365778634,0.783058387224681,5699.912948283375,5689.392207453077,10.520740830297655
761.7743527118457,25.270796660617364,5.572924409113162,46.54864357352768,0.6020070783636924,4540.89440628501,4648.048612974512,-107.15420668950264
627.0207246389796,29.968440332822773,7.555449717041059,60.84938673371116,0.801865315481922,4490.080326431248,4484.9335523770915,5.1467740541565945
1023.900436686099,22.341552322351376,6.451001372426024,67.12768919256995,0.6702635666571939,5607.563120670563,5381.419847642195,226.14327302836773
579.4154475684478,34.306571877498726,7.9070258926850645,103.27395086121882,0.44024447522204657,3033.665897453497,3040.302044713186,-6.636147259689096
1124.3055811354109,30.53637855914154,7.9700899153889795,48.979578230824146,0.5292836848995416,4974.820622804829,5367.75481516399,-392.934192359161
411.5147909038047,24.112185343963375,7.009488632373469,40.38572072608824,0.563913383828301,3582.9559395478977,3866.657671917408,-283.7017323695104
404.04926707697496,24.925279993069985,6.230545576154745,72.70527214996608,0.3516192942197659,3520.6927246031046,3603.906589145055,-83.21386454195044
465.4072255590975,25.83800755607676,7.352260140380179,115.72787160178568,0.3654081693845572,3922.1421707794398,3899.0029620729024,23.139208706537374
686.772582835418,23.928569981571155,7.962474140352188,38.57943351172638,0.7611487985479213,5049.744544727706,4786.869529552128,262.8750151755776
